player_appearance_id,checkpoint,four_domain_top_third_avg,top_third_consistency_count,top_third_pass_x_top_third_run,cumul_passes_A,cumul_passes_M,cumul_passes_D,cumul_passes_G,passes_received_share_A,passes_received_share_M,passes_received_share_D,passes_received_share_G,shots_per_pass_received,composure_under_pressure_ratio,last15_passes_received_x_last15_sprints,passes_received_share_above_team_avg,subbed_x_last15_intensity_shots,shot_to_pass_ratio,shot_to_press_ratio
39421,H1_30,0.0,0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.5454545454545454,0.0,,0.0,0.020333069376131552,0.0,0.0,
39422,H1_30,0.011363636363636364,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.5111111111111111,0.0,0.0,0.6285707371436177,0.0,-0.01401036496730279,0.0,0.0,0.0
39423,H1_30,0.22916666666666666,1,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6999992650007718,0.0,-0.025121476078413862,0.0,0.0,0.0
39424,H1_30,0.045454545454545456,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,1.2222207283968873,0.0,-0.025121476078413862,0.0,0.0,0.0
39425,H1_30,0.1517857142857143,1,0.0,3.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.24999975000025002,3.0,-0.12512147607841384,0.0,0.0,0.0
39426,H1_30,0.1821428571428571,0,0.04285714285714285,0.0,7.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.599999160001176,3.0,0.008211857254919464,0.0,0.0,0.0
39429,H1_30,0.22667464114832536,2,0.028708133971291867,0.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5499993950006655,18.0,-0.025121476078413862,0.0,0.0,0.0
39431,H1_30,0.13505747126436782,1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.3333330000003334,10.0,0.22487852392158614,0.0,0.0,0.0
39433,H1_30,0.5289473684210526,4,0.12631578947368421,0.0,5.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.25,0.9999975000062501,3.0,0.09026313930620156,0.13333333333333333,0.4,0.4
39435,H1_30,0.40854978354978355,1,0.051948051948051945,0.0,0.0,11.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.125,0.5238087006815656,4.0,-0.10406884449946652,0.0,0.09090909090909091,0.16666666666666666
39436,H1_30,0.2005952380952381,0,0.07619047619047618,0.0,15.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8653836168650574,0.0,-0.025121476078413862,0.0,0.0,0.0
39437,H1_30,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.47619047619047616,0.0,,0.0,-0.02730333995225065,0.0,0.0,
39438,H1_30,0.3817099567099567,1,0.025974025974025972,0.0,0.0,21.0,0.0,0.0,0.0,0.475,0.0,0.05263157894736842,1.1052619362894387,30.0,-0.028493816142726835,0.0,0.047619047619047616,0.2
39439,H1_30,0.022727272727272728,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.8048772242721117,17.0,-0.015688938093946336,0.0,0.0,0.0
39440,H1_30,0.28125,1,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.5068493150684932,0.0,0.02702702702702703,1.0588224083056854,32.0,0.0033554989257663648,0.0,0.027777777777777776,0.5
39441,H1_30,0.30637840420449114,2,0.22073578595317728,0.0,23.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.8605432751872972,13.0,0.017339517190606557,0.0,0.0,0.0
39442,H1_30,0.7380952380952381,4,0.5158730158730159,0.0,21.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.05,0.8235283944649245,8.0,-0.015688938093946336,0.0,0.047619047619047616,0.08333333333333333
39443,H1_30,0.40546085858585856,1,0.04713804713804714,0.0,33.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.03333333333333333,0.8102669021854366,17.0,-0.02730333995225065,0.06666666666666667,0.030303030303030304,0.0625
39444,H1_30,0.4523809523809524,3,0.15873015873015872,3.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.2,0.42857078571525,25.0,0.12150618385727319,0.06666666666666667,0.3333333333333333,0.14285714285714285
39445,H1_30,0.3637351778656126,3,0.1422924901185771,0.0,22.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5499993950006655,13.0,-0.0034938161427268133,0.0,0.0,0.0
39448,H1_30,0.4458333333333333,3,0.26666666666666666,0.0,15.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.49999950000050003,8.0,-0.02073519545307162,0.0,0.0,0.0
39449,H1_30,0.2584586466165414,2,0.05263157894736842,0.0,0.0,19.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7238086069852883,24.0,-0.0034938161427268133,0.0,0.0,0.0
39421,H1_45,0.0,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5185185185185185,0.0,,2.0,0.008687674062005657,0.0,0.0,
39422,H1_45,0.022569444444444444,0,0.001736111111111111,0.0,0.0,36.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.7272719338851631,22.0,-0.024116558742227123,0.0,0.0,0.0
39423,H1_45,0.16666666666666666,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.4935064935064935,0.0,0.0,0.7905397072689572,34.0,-0.01632435095001933,0.0,0.0,0.0
39424,H1_45,0.16721491228070173,1,0.02631578947368421,0.0,0.0,19.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.0,0.5588229048449886,7.0,-0.02334435797002632,0.0,0.0,0.0
39425,H1_45,0.13419117647058823,1,0.0,5.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.37499962500037504,1.0,-0.13483084445651283,0.0,0.0,0.0
39426,H1_45,0.4795678459471563,3,0.06896551724137931,0.0,11.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.058823529411764705,0.5892849040189713,9.0,0.09731201268634426,0.06666666666666667,0.09090909090909091,0.07142857142857142
39429,H1_45,0.20714285714285713,2,0.02222222222222222,0.0,15.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4591831814874076,4.0,-0.009830844456512833,0.0,0.0,0.0
39431,H1_45,0.21875,1,0.06122448979591836,0.0,7.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.5833326527785718,21.0,0.07840444966113425,0.0,0.0,0.0
39433,H1_45,0.5580357142857143,4,0.13392857142857142,0.0,8.0,0.0,0.0,0.0,0.6,0.0,0.0,0.16666666666666666,1.3333297777872593,0.0,0.09016915554348715,0.0,0.25,0.3333333333333333
39435,H1_45,0.39464285714285713,1,0.04285714285714285,0.0,0.0,20.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0625,0.5714278095248254,24.0,-0.06538640001206841,0.0,0.05,0.14285714285714285
39436,H1_45,0.41724537037037035,2,0.04938271604938271,0.0,27.0,0.0,0.0,0.0,0.509090909090909,0.0,0.0,0.03571428571428571,0.703124208985265,13.0,-0.0007399353656037944,0.06666666666666667,0.037037037037037035,0.0625
39437,H1_45,0.0,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.4411764705882353,0.0,1.0555544413592008,0.0,-0.061373959306932346,0.0,0.0,0.0
39438,H1_45,0.4069364931433897,1,0.027958993476234855,0.0,0.0,29.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.03571428571428571,1.0740729204401966,27.0,-0.011322359719729058,0.0,0.034482758620689655,0.14285714285714285
39439,H1_45,0.016666666666666666,0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.8150935091500096,11.0,-0.016836144180881918,0.0,0.0,0.0
39440,H1_45,0.275,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.494949494949495,0.0,0.02040816326530612,1.0416655815983524,12.0,-0.007600934945672655,0.0,0.02,0.25
39441,H1_45,0.26783459595959597,2,0.1579861111111111,0.0,36.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.0,0.8693172038363275,13.0,0.010963083618345859,0.0,0.0,0.0
39442,H1_45,0.7007518796992481,4,0.3789473684210526,0.0,25.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.0,0.08333333333333333,0.7653052113713469,16.0,-0.0127545115278207,0.0,0.08,0.14285714285714285
39443,H1_45,0.37776162790697676,1,0.023255813953488372,0.0,43.0,0.0,0.0,0.0,0.47560975609756095,0.0,0.0,0.02564102564102564,0.8716206086571304,27.0,-0.026940673797606673,0.0,0.023255813953488372,0.05
39444,H1_45,0.4083333333333333,2,0.07777777777777778,6.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1111111111111111,0.5454537272739546,8.0,0.09744957010483235,0.0,0.16666666666666666,0.09090909090909091
39445,H1_45,0.5767823258335592,3,0.12442396313364056,0.0,31.0,0.0,0.0,0.0,0.515625,0.0,0.0,0.030303030303030304,0.6512597831640636,0.0,0.013074570104832373,0.06666666666666667,0.03225806451612903,0.058823529411764705
39448,H1_45,0.4,3,0.2495274102079395,0.0,23.0,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.3999996000004001,20.0,0.008087867977172758,0.0,0.0,0.0
39449,H1_45,0.23731800766283526,2,0.055172413793103454,0.0,0.0,25.0,0.0,0.0,0.0,0.5098039215686274,0.0,0.0,0.8771918282563664,7.0,0.007253491673459789,0.0,0.0,0.0
39421,H2_15,0.0,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.4864864864864865,0.0,,0.0,-0.030448867770753063,0.0,0.0,
39422,H2_15,0.017718715393133997,0,0.0011074197120708748,0.0,0.0,43.0,0.0,0.0,0.0,0.4880952380952381,0.0,0.0,0.6840901736939723,0.0,-0.028840116162001495,0.0,0.0,0.0
39423,H2_15,0.15000000000000002,1,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.5,0.0,0.0,0.628570770068717,0.0,-0.016935354257239577,0.0,0.0,0.0
39424,H2_15,0.17742424242424243,1,0.03272727272727272,0.0,0.0,25.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.0,0.5303024276866352,12.0,-0.02713943588989265,0.0,0.0,0.0
39425,H2_15,0.24400540357987166,1,0.1337386018237082,7.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.5185179135809527,6.0,-0.05539689271877801,0.0,0.0,0.0
39426,H2_15,0.5211794019933554,3,0.12624584717607973,0.0,14.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.1,0.545453851240553,15.0,0.0712999398604075,0.06666666666666667,0.14285714285714285,0.14285714285714285
39429,H2_15,0.2134920634920635,2,0.034920634920634915,0.0,18.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.0,0.453781032131008,4.0,-0.00342184074372609,0.0,0.0,0.0
39431,H2_15,0.22499999999999998,1,0.07090909090909091,0.0,10.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.6493497217081898,12.0,0.048282037047108206,0.0,0.0,0.0
39433,H2_15,0.5803571428571428,4,0.140625,0.0,8.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.15384615384615385,1.5238054603282962,1.0,0.10211226479037949,0.0,0.25,0.2857142857142857
39435,H2_15,0.40052552552552556,2,0.05405405405405406,0.0,0.0,24.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.09523809523809523,0.6666656666681666,4.0,-0.0502686875905729,0.0,0.08333333333333333,0.2222222222222222
39436,H2_15,0.41971860859728505,2,0.054086538461538464,0.0,32.0,0.0,0.0,0.0,0.5076923076923077,0.0,0.0,0.030303030303030304,0.713995155348145,4.0,-0.009243046564931912,0.0,0.03125,0.058823529411764705
39437,H2_15,0.0,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.45454545454545453,0.0,1.0434771720238205,0.0,-0.016987012482576835,0.0,0.0,0.0
39438,H2_15,0.4425602776995966,2,0.0412796697626419,0.0,0.0,38.0,0.0,0.0,0.0,0.49333333333333335,0.0,0.02702702702702703,0.914437480655436,45.0,0.02180086630530198,0.0,0.02631578947368421,0.09090909090909091
39439,H2_15,0.011904761904761904,0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.48854961832061067,0.0,0.0,0.8505850470437789,12.0,0.017017151292579302,0.0,0.0,0.0
39440,H2_15,0.2685185185185185,1,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.4959349593495935,0.0,0.01639344262295082,1.0333322655566588,10.0,0.024402492321562108,0.0,0.016129032258064516,0.25
39441,H2_15,0.2507437070938215,2,0.1368421052631579,0.0,38.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.8260860332491137,0.0,0.04128804579248141,0.0,0.0,0.0
39442,H2_15,0.6759856630824372,4,0.3046594982078853,0.0,31.0,0.0,0.0,0.0,0.4745762711864407,0.0,0.0,0.07142857142857142,0.743999077441144,8.0,0.0030438041584093245,0.0,0.06451612903225806,0.13333333333333333
39443,H2_15,0.35716783216783216,1,0.013223140495867768,0.0,55.0,0.0,0.0,0.0,0.4811320754716981,0.0,0.0,0.0196078431372549,0.9065923889897047,22.0,0.009599608443666752,0.0,0.01818181818181818,0.038461538461538464
39444,H2_15,0.4027777777777778,2,0.05555555555555555,9.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.1,0.4945048587135332,4.0,0.054783322445652816,0.0,0.1111111111111111,0.07692307692307693
39448,H2_15,0.3627075351213282,3,0.19923371647509577,0.0,27.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.3333330000003334,0.0,0.054783322445652816,0.0,0.0,0.0
39451,H2_15,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.333330666672,0.0,-0.13819913369469805,0.0,0.0,0.0
39452,H2_15,0.06439393939393939,0,0.015151515151515152,0.0,0.0,6.0,0.0,0.0,0.0,0.4,0.0,0.0,,16.0,-0.07153246702803134,0.0,0.0,
39421,H2_30,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.4791666666666667,0.0,,0.0,-0.04179197460850187,0.0,0.0,
39422,H2_30,0.015434782608695652,0,0.0008695652173913044,0.0,0.0,46.0,0.0,0.0,0.0,0.48314606741573035,0.0,0.0,0.6807603711104697,0.0,-0.0378125738594382,0.0,0.0,0.0
39423,H2_30,0.12878787878787878,1,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.6956514480158804,0.0,-0.005807126123653417,0.0,0.0,0.0
39424,H2_30,0.1830357142857143,1,0.026785714285714284,0.0,0.0,28.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5104160711812503,4.0,-0.020958641275168555,0.0,0.0,0.0
39425,H2_30,0.2238095238095238,1,0.12857142857142856,10.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.41666614583398437,10.0,0.0028508825343552813,0.0,0.0,0.0
39426,H2_30,0.5447076023391813,3,0.13333333333333333,0.0,18.0,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.08,0.5829951441929582,5.0,0.06043670756204078,0.0,0.1111111111111111,0.10526315789473684
39429,H2_30,0.20595238095238094,1,0.028571428571428567,0.0,21.0,0.0,0.0,0.0,0.5227272727272727,0.0,0.0,0.0,0.44999952750049615,0.0,0.0017686314521041524,0.0,0.0,0.0
39431,H2_30,0.22302697302697302,2,0.06993006993006994,0.0,13.0,0.0,0.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.7222211790138525,9.0,0.03076549665586592,0.0,0.0,0.0
39433,H2_30,0.5833333333333334,4,0.13333333333333333,0.0,10.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.1875,1.4999962500093749,6.0,0.09442597410944686,0.06666666666666667,0.3,0.3
39435,H2_30,0.39335917312661495,2,0.04837209302325581,0.0,0.0,25.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.08695652173913043,0.6535938100744622,0.0,-0.04179197460850187,0.0,0.08,0.2222222222222222
39436,H2_30,0.41960912525428656,2,0.06102877070619006,0.0,37.0,0.0,0.0,0.0,0.4788732394366197,0.0,0.0,0.029411764705882353,0.74747390939794,1.0,-0.042085401838548864,0.0,0.02702702702702703,0.05555555555555555
39437,H2_30,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.44680851063829785,0.0,1.039998918401125,0.0,-0.07715375989637208,0.0,0.0,0.0
39438,H2_30,0.4703303942434377,2,0.06159420289855073,0.0,0.0,46.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.022727272727272728,0.8630384313377449,28.0,-0.035073381645781054,0.0,0.021739130434782608,0.07692307692307693
39439,H2_30,0.028846153846153848,0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.49032258064516127,0.0,0.0,0.8445714905112137,0.0,-0.03363968988950866,0.0,0.0,0.0
39440,H2_30,0.275,1,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.5,0.0,0.0125,1.025639973702591,0.0,-0.023962270534669927,0.0,0.0125,0.125
39441,H2_30,0.47325963086832656,3,0.10033444816053512,0.0,46.0,0.0,0.0,0.0,0.5053763440860215,0.0,0.0,0.02127659574468085,0.7895203427423074,7.0,-0.018585926448648427,0.0,0.021739130434782608,0.037037037037037035
39442,H2_30,0.6538517126752421,4,0.29484029484029484,0.0,37.0,0.0,0.0,0.0,0.4788732394366197,0.0,0.0,0.058823529411764705,0.725489301308293,0.0,-0.045089031098050236,0.0,0.05405405405405406,0.11764705882352941
39443,H2_30,0.3444113756613757,1,0.009259259259259259,0.0,64.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.0,0.016666666666666666,0.9223047288408056,9.0,-0.04009130279273443,0.0,0.015625,0.03571428571428571
39446,H2_30,0.41666666666666663,3,0.32666666666666666,0.0,10.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.999998000004,24.0,-0.07951782609022551,0.0,0.0,0.0
39450,H2_30,0.65625,3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.4760377294653301,0.0,,1.0
39451,H2_30,0.5888888888888889,4,0.2074074074074074,0.0,9.0,0.0,0.0,0.0,0.55,0.0,0.0,0.09090909090909091,0.3333328333340833,10.0,0.026037729465330117,0.0,0.1111111111111111,0.1111111111111111
39452,H2_30,0.28125,2,0.041666666666666664,0.0,0.0,15.0,0.0,0.0,0.0,0.375,0.0,0.0,1.1538448224867432,15.0,-0.14896227053466993,0.0,0.0,0.0
39467,H1_15,0.0,0,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.4827586206896552,0.0,,0.0,-0.01090547746608922,0.0,0.0,
39468,H1_15,0.35,3,0.15000000000000002,0.0,0.0,16.0,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,1.0909075041345393,34.0,0.021487416995770725,0.0,0.0,0.0
39469,H1_15,0.32953216374269007,3,0.21052631578947367,0.0,0.0,19.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.0,1.2666646611142867,18.0,-0.0071776116692578995,0.0,0.0,0.0
39470,H1_15,0.19021739130434784,1,0.03260869565217391,0.0,23.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.8984362084979503,25.0,0.027169235177588957,0.0,0.0,0.0
39471,H1_15,0.0125,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.4594594594594595,0.0,0.0,,0.0,-0.03420463869628493,0.0,0.0,
39472,H1_15,0.07777777777777778,0,0.005555555555555555,0.0,0.0,30.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.0,0.9722210069459635,29.0,-0.002138674426930831,0.0,0.0,0.0
39473,H1_15,0.39758158508158514,3,0.2517482517482517,0.0,26.0,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0,1.026314385043473,25.0,-0.0034680197243718847,0.0,0.0,0.0
39476,H1_15,0.37916666666666665,3,0.35000000000000003,12.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,1.9999940000180005,0.0,-0.015403228590527007,0.0,0.0,0.0
39477,H1_15,0.72754329004329,4,0.4047619047619047,0.0,28.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.038461538461538464,1.347591363325455,0.0,-0.012182616674262958,0.06666666666666667,0.03571428571428571,0.09090909090909091
39479,H1_15,0.21260683760683763,2,0.1794871794871795,0.0,18.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.0,0.923075644972184,38.0,0.019849415357769074,0.0,0.0,0.0
39480,H1_15,0.6476284584980238,3,0.1106719367588933,23.0,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.041666666666666664,1.4153821112470342,48.0,0.016974199716595972,0.06666666666666667,0.043478260869565216,0.1
39482,H1_15,0.0,0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5833333333333334,0.0,,0.0,0.07444195207267579,0.0,0.0,
39484,H1_15,0.2708333333333333,1,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.09090909090909091,1.7142827755152419,0.0,-0.030630511695440177,0.06666666666666667,0.08333333333333333,1.0
39485,H1_15,0.23674242424242423,2,0.09090909090909091,0.0,11.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.9166654062517331,12.0,0.012847749174125012,0.0,0.0,0.0
39486,H1_15,0.015625,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,-0.04222471459399091,0.0,0.0,0.0
39487,H1_15,0.5520833333333333,3,0.10416666666666667,24.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.0,0.0,0.04,0.9230752189380573,25.0,0.00131270037199549,0.06666666666666667,0.041666666666666664,0.5
39488,H1_15,0.7613636363636364,4,0.2727272727272727,0.0,10.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.07692307692307693,0.999998000004,13.0,0.0563260100436902,0.06666666666666667,0.1,0.5
39489,H1_15,0.2733516483516484,2,0.08791208791208792,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.1666639444507965,56.0,-0.008891381260657583,0.0,0.0,0.0
39491,H1_15,0.266025641025641,2,0.07692307692307693,0.0,0.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.0,-0.008891381260657583,0.0,0.0,0.0
39493,H1_15,0.027777777777777776,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.0,0.0,46.0,0.025992339669574926,0.0,0.0,0.0
39494,H1_15,0.20460526315789473,2,0.16578947368421051,0.0,19.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.1874971796941984,95.0,-0.008891381260657583,0.0,0.0,0.0
39496,H1_15,0.24198717948717946,2,0.1282051282051282,9.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.8999983800029159,21.0,-0.07139138126065758,0.0,0.0,0.0
39467,H1_30,0.0,0,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.5106382978723404,0.0,,0.0,0.014412265974220684,0.0,0.0,
39468,H1_30,0.27172619047619045,3,0.10833333333333334,0.0,0.0,40.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.0,1.14285531428864,24.0,0.009946807608053165,0.0,0.0,0.0
