player_appearance_id,checkpoint,fixture_id,is_home,position,cumul_press_events,last15_press_events,press_turnover_rate,top_third_press_share,forward_pass_share,mean_abs_pass_angle,cumul_pressing_others,pressing_minus_pressed
39442,H2_15,1159,False,M,15.0,1.0,0.4,0.6,0.3333333333333333,25.890553728141327,8.0,-7.0
39443,H2_15,1159,False,M,26.0,5.0,0.19230769230769232,0.19230769230769232,0.19047619047619047,37.56022325786637,11.0,-15.0
39444,H2_15,1159,False,A,13.0,2.0,0.6153846153846154,0.0,0.4,48.362379429261544,23.0,10.0
39448,H2_15,1159,False,M,9.0,4.0,0.6666666666666666,0.5555555555555556,0.0,39.045016347921155,14.0,5.0
39451,H2_15,1159,False,M,3.0,3.0,0.3333333333333333,0.0,1.0,37.782966025194,0.0,-3.0
39452,H2_15,1159,False,D,0.0,0.0,,,,,0.0,0.0
39421,H2_30,1159,True,G,0.0,0.0,,,,,0.0,0.0
39422,H2_30,1159,True,D,11.0,0.0,0.36363636363636365,0.0,0.42857142857142855,45.11161062808709,8.0,-3.0
39423,H2_30,1159,True,D,6.0,1.0,0.3333333333333333,0.3333333333333333,0.0,54.61656305297053,12.0,6.0
39424,H2_30,1159,True,D,16.0,1.0,0.5625,0.375,0.3333333333333333,28.759019176833977,7.0,-9.0
39425,H2_30,1159,True,A,12.0,3.0,0.6666666666666666,0.16666666666666666,0.75,37.375800425749965,29.0,17.0
39426,H2_30,1159,True,M,19.0,5.0,0.5789473684210527,0.42105263157894735,0.2857142857142857,46.09029982419322,38.0,19.0
39429,H2_30,1159,True,M,7.0,0.0,0.5714285714285714,0.42857142857142855,0.3333333333333333,65.41538839723296,14.0,7.0
39431,H2_30,1159,True,M,14.0,3.0,0.5,0.35714285714285715,0.5,29.93852359410863,16.0,2.0
39433,H2_30,1159,True,M,10.0,3.0,0.4,0.6,0.2,64.5216037969275,19.0,9.0
39435,H2_30,1159,True,D,9.0,0.0,0.5555555555555556,0.1111111111111111,0.0,22.37283190585856,17.0,8.0
39436,H2_30,1159,True,M,18.0,1.0,0.3333333333333333,0.16666666666666666,0.36363636363636365,45.73263172379121,22.0,4.0
39437,H2_30,1159,False,G,1.0,0.0,0.0,0.0,1.0,16.90843716191842,0.0,-1.0
39438,H2_30,1159,False,D,13.0,2.0,0.23076923076923078,0.38461538461538464,0.4444444444444444,45.744395546963894,11.0,-2.0
39439,H2_30,1159,False,D,16.0,0.0,0.1875,0.0,0.46153846153846156,55.36629000053715,3.0,-13.0
39440,H2_30,1159,False,D,8.0,4.0,0.0,0.0,0.3333333333333333,60.883822780871526,8.0,0.0
39441,H2_30,1159,False,M,27.0,4.0,0.2962962962962963,0.25925925925925924,0.375,46.790189134892884,16.0,-11.0
39442,H2_30,1159,False,M,17.0,2.0,0.4117647058823529,0.5294117647058824,0.2857142857142857,32.02715129073679,9.0,-8.0
39443,H2_30,1159,False,M,28.0,2.0,0.17857142857142858,0.17857142857142858,0.21739130434782608,40.39668578904022,12.0,-16.0
39446,H2_30,1159,False,M,2.0,2.0,0.5,0.5,1.0,55.036407700774326,2.0,0.0
39450,H2_30,1159,False,A,1.0,1.0,1.0,1.0,,,1.0,0.0
39451,H2_30,1159,False,M,9.0,6.0,0.7777777777777778,0.4444444444444444,1.0,37.782966025194,2.0,-7.0
39452,H2_30,1159,False,D,3.0,3.0,0.0,0.6666666666666666,0.5,46.85896839823159,3.0,0.0
39467,H1_15,1160,True,G,0.0,0.0,,,,,0.0,0.0
39468,H1_15,1160,True,D,8.0,8.0,0.25,0.625,0.0,46.208989528677684,5.0,-3.0
39469,H1_15,1160,True,D,5.0,5.0,0.2,0.4,0.0,54.02027348112462,1.0,-4.0
39470,H1_15,1160,True,M,8.0,8.0,0.375,0.375,0.6,65.37021632796453,2.0,-6.0
39471,H1_15,1160,True,D,0.0,0.0,,,,,0.0,0.0
39472,H1_15,1160,True,D,9.0,9.0,0.2222222222222222,0.1111111111111111,0.42857142857142855,55.821042166211136,4.0,-5.0
39473,H1_15,1160,True,M,12.0,12.0,0.25,0.5833333333333334,0.4,56.68812147752055,3.0,-9.0
39476,H1_15,1160,True,A,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,25.17719966908782,3.0,0.0
39477,H1_15,1160,True,M,11.0,11.0,0.18181818181818182,0.6363636363636364,0.4444444444444444,43.67024750463202,4.0,-7.0
39479,H1_15,1160,True,M,6.0,6.0,0.3333333333333333,0.0,0.25,37.86092627429502,2.0,-4.0
39480,H1_15,1160,True,A,10.0,10.0,0.2,0.8,0.3333333333333333,54.99562824876509,1.0,-9.0
39482,H1_15,1160,False,G,0.0,0.0,,,,,0.0,0.0
39484,H1_15,1160,False,D,1.0,1.0,0.0,0.0,1.0,52.30040956532649,0.0,-1.0
39485,H1_15,1160,False,M,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,40.00333400254749,7.0,4.0
39486,H1_15,1160,False,D,1.0,1.0,1.0,0.0,,,0.0,-1.0
39487,H1_15,1160,False,A,2.0,2.0,0.5,0.5,0.0,11.99947597340286,7.0,5.0
39488,H1_15,1160,False,M,2.0,2.0,0.5,1.0,0.0,65.18323946541827,11.0,9.0
39489,H1_15,1160,False,A,6.0,6.0,0.5,0.5,1.0,34.050535501555984,9.0,3.0
39491,H1_15,1160,False,D,2.0,2.0,1.0,0.5,,,6.0,4.0
39493,H1_15,1160,False,D,2.0,2.0,1.0,0.0,,,5.0,3.0
39494,H1_15,1160,False,M,2.0,2.0,0.5,0.0,0.0,79.71070245079952,19.0,17.0
39496,H1_15,1160,False,A,4.0,4.0,0.5,0.25,0.5,67.98245932393745,8.0,4.0
39467,H1_30,1160,True,G,0.0,0.0,,,,,0.0,0.0
39468,H1_30,1160,True,D,14.0,6.0,0.2857142857142857,0.42857142857142855,0.0,39.11837231696843,9.0,-5.0
39469,H1_30,1160,True,D,9.0,4.0,0.1111111111111111,0.5555555555555556,0.125,44.79314970071165,4.0,-5.0
39470,H1_30,1160,True,M,16.0,8.0,0.3125,0.375,0.4,64.49764897752117,10.0,-6.0
39471,H1_30,1160,True,D,2.0,2.0,0.0,0.0,0.0,48.99295435393953,3.0,1.0
39472,H1_30,1160,True,D,12.0,3.0,0.16666666666666666,0.08333333333333333,0.5,43.521270459671506,5.0,-7.0
39473,H1_30,1160,True,M,17.0,5.0,0.29411764705882354,0.5882352941176471,0.5,55.252897535049016,4.0,-13.0
39476,H1_30,1160,True,A,9.0,6.0,0.4444444444444444,0.4444444444444444,0.6,45.72856273103222,7.0,-2.0
39477,H1_30,1160,True,M,17.0,6.0,0.17647058823529413,0.5882352941176471,0.46153846153846156,47.900903807056814,8.0,-9.0
39479,H1_30,1160,True,M,9.0,3.0,0.3333333333333333,0.0,0.4,30.36443322743066,6.0,-3.0
39480,H1_30,1160,True,A,20.0,10.0,0.35,0.75,0.2,54.358348310512305,6.0,-14.0
39482,H1_30,1160,False,G,0.0,0.0,,,,,0.0,0.0
39484,H1_30,1160,False,D,4.0,3.0,0.5,0.0,1.0,52.781038390055215,0.0,-4.0
39485,H1_30,1160,False,M,6.0,3.0,0.5,0.16666666666666666,1.0,28.343221555444604,12.0,6.0
39486,H1_30,1160,False,D,7.0,6.0,0.42857142857142855,0.0,0.25,45.18488050865079,1.0,-6.0
39487,H1_30,1160,False,A,4.0,2.0,0.25,0.75,0.0,42.33383226154844,12.0,8.0
39488,H1_30,1160,False,M,5.0,3.0,0.8,0.6,0.0,65.18323946541827,19.0,14.0
39489,H1_30,1160,False,A,12.0,6.0,0.5,0.4166666666666667,1.0,49.65831558890221,16.0,4.0
39491,H1_30,1160,False,D,5.0,3.0,0.8,0.4,0.0,30.22329756937807,12.0,7.0
39493,H1_30,1160,False,D,7.0,5.0,0.7142857142857143,0.14285714285714285,1.0,25.380322791275567,12.0,5.0
39494,H1_30,1160,False,M,3.0,1.0,0.3333333333333333,0.0,0.0,41.00730293663897,26.0,23.0
39496,H1_30,1160,False,A,9.0,5.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,57.47615019548878,15.0,6.0
39467,H1_45,1160,True,G,1.0,1.0,0.0,0.0,0.0,75.31385845447583,0.0,-1.0
39468,H1_45,1160,True,D,15.0,1.0,0.26666666666666666,0.4,0.09090909090909091,40.48753081621729,13.0,-2.0
39469,H1_45,1160,True,D,12.0,3.0,0.25,0.4166666666666667,0.1111111111111111,43.907860685381316,5.0,-7.0
39470,H1_45,1160,True,M,19.0,3.0,0.3684210526315789,0.3157894736842105,0.36363636363636365,65.80620459076259,17.0,-2.0
39471,H1_45,1160,True,D,5.0,3.0,0.2,0.0,0.0,41.88920180104564,5.0,0.0
39472,H1_45,1160,True,D,15.0,3.0,0.26666666666666666,0.06666666666666667,0.5454545454545454,42.045645752481896,7.0,-8.0
39473,H1_45,1160,True,M,25.0,8.0,0.28,0.48,0.5384615384615384,52.69492709313461,8.0,-17.0
39476,H1_45,1160,True,A,13.0,4.0,0.6153846153846154,0.38461538461538464,0.6,45.72856273103222,15.0,2.0
39477,H1_45,1160,True,M,21.0,4.0,0.3333333333333333,0.5714285714285714,0.46153846153846156,47.900903807056814,14.0,-7.0
39479,H1_45,1160,True,M,12.0,3.0,0.4166666666666667,0.0,0.3333333333333333,27.711368770363077,9.0,-3.0
39480,H1_45,1160,True,A,23.0,3.0,0.34782608695652173,0.7391304347826086,0.18181818181818182,54.98167811396154,11.0,-12.0
39482,H1_45,1160,False,G,0.0,0.0,,,,,0.0,0.0
39484,H1_45,1160,False,D,4.0,0.0,0.5,0.0,1.0,52.781038390055215,1.0,-3.0
39485,H1_45,1160,False,M,11.0,5.0,0.36363636363636365,0.18181818181818182,0.42857142857142855,49.58186441495893,15.0,4.0
39486,H1_45,1160,False,D,10.0,3.0,0.5,0.0,0.2,45.008310998443314,3.0,-7.0
39487,H1_45,1160,False,A,4.0,0.0,0.25,0.75,0.0,42.33383226154844,19.0,15.0
39488,H1_45,1160,False,M,13.0,8.0,0.5384615384615384,0.38461538461538464,0.3333333333333333,46.41066001732761,23.0,10.0
39489,H1_45,1160,False,A,21.0,9.0,0.42857142857142855,0.42857142857142855,0.6,46.95296624814101,18.0,-3.0
39491,H1_45,1160,False,D,9.0,4.0,0.7777777777777778,0.3333333333333333,0.5,23.827743029601862,14.0,5.0
39493,H1_45,1160,False,D,10.0,3.0,0.6,0.2,0.75,50.32161079965704,16.0,6.0
39494,H1_45,1160,False,M,9.0,6.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,48.884400606316035,33.0,24.0
39496,H1_45,1160,False,A,13.0,4.0,0.7692307692307693,0.23076923076923078,0.3333333333333333,57.47615019548878,19.0,6.0
39467,H2_15,1160,True,G,1.0,0.0,0.0,0.0,0.0,75.31385845447583,0.0,-1.0
39468,H2_15,1160,True,D,19.0,4.0,0.2631578947368421,0.42105263157894735,0.07692307692307693,43.5705026486305,14.0,-5.0
39469,H2_15,1160,True,D,16.0,4.0,0.25,0.4375,0.25,44.65376217953699,8.0,-8.0
39470,H2_15,1160,True,M,20.0,1.0,0.35,0.3,0.3333333333333333,67.46857368682386,17.0,-3.0
39471,H2_15,1160,True,D,7.0,2.0,0.2857142857142857,0.0,0.2,47.15318464403547,5.0,-2.0
39472,H2_15,1160,True,D,19.0,4.0,0.3684210526315789,0.05263157894736842,0.5454545454545454,42.045645752481896,11.0,-8.0
39473,H2_15,1160,True,M,27.0,2.0,0.2962962962962963,0.5185185185185185,0.5,52.44118968733337,14.0,-13.0
39476,H2_15,1160,True,A,15.0,2.0,0.5333333333333333,0.4666666666666667,0.42857142857142855,49.502765244781415,18.0,3.0
39477,H2_15,1160,True,M,23.0,2.0,0.30434782608695654,0.5652173913043478,0.4,47.90052961235532,16.0,-7.0
39479,H2_15,1160,True,M,13.0,1.0,0.38461538461538464,0.07692307692307693,0.2857142857142857,30.092797470276384,11.0,-2.0
39480,H2_15,1160,True,A,28.0,5.0,0.32142857142857145,0.7142857142857143,0.15384615384615385,54.875843037749036,15.0,-13.0
39482,H2_15,1160,False,G,0.0,0.0,,,,,0.0,0.0
39485,H2_15,1160,False,M,12.0,1.0,0.3333333333333333,0.16666666666666666,0.5,46.35899531215835,16.0,4.0
39486,H2_15,1160,False,D,13.0,3.0,0.46153846153846156,0.0,0.2857142857142857,43.440492660775796,5.0,-8.0
39487,H2_15,1160,False,A,4.0,0.0,0.25,0.75,0.0,42.33383226154844,23.0,19.0
39488,H2_15,1160,False,M,19.0,5.0,0.47368421052631576,0.42105263157894735,0.4,43.22783351198764,24.0,5.0
39489,H2_15,1160,False,A,22.0,1.0,0.4090909090909091,0.45454545454545453,0.5454545454545454,44.17689715635682,24.0,2.0
39490,H2_15,1160,False,A,1.0,1.0,1.0,0.0,,,3.0,2.0
39491,H2_15,1160,False,D,13.0,2.0,0.7692307692307693,0.38461538461538464,0.3333333333333333,39.652214012813154,16.0,3.0
39493,H2_15,1160,False,D,18.0,8.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,49.47882685729663,20.0,2.0
39496,H2_15,1160,False,A,13.0,0.0,0.7692307692307693,0.23076923076923078,0.3333333333333333,57.47615019548878,22.0,9.0
39497,H2_15,1160,False,M,1.0,1.0,0.0,0.0,1.0,14.332748564233148,1.0,0.0
39467,H2_30,1160,True,G,1.0,0.0,0.0,0.0,0.0,75.31385845447583,0.0,-1.0
39468,H2_30,1160,True,D,26.0,7.0,0.34615384615384615,0.46153846153846156,0.125,46.06346085252666,15.0,-11.0
39469,H2_30,1160,True,D,19.0,3.0,0.3157894736842105,0.47368421052631576,0.23076923076923078,46.92886715577279,8.0,-11.0
39470,H2_30,1160,True,M,21.0,1.0,0.3333333333333333,0.2857142857142857,0.3076923076923077,67.1823087689576,17.0,-4.0
39471,H2_30,1160,True,D,9.0,2.0,0.2222222222222222,0.0,0.42857142857142855,45.74147828213115,8.0,-1.0
39472,H2_30,1160,True,D,22.0,3.0,0.36363636363636365,0.045454545454545456,0.6153846153846154,37.991921034922306,12.0,-10.0
39473,H2_30,1160,True,M,34.0,7.0,0.29411764705882354,0.47058823529411764,0.5294117647058824,50.02292984321873,19.0,-15.0
39474,H2_30,1160,True,M,5.0,5.0,0.4,0.6,0.6666666666666666,60.33757402946062,2.0,-3.0
39475,H2_30,1160,True,A,5.0,5.0,0.2,1.0,0.25,40.63587286386981,1.0,-4.0
39477,H2_30,1160,True,M,28.0,5.0,0.32142857142857145,0.6071428571428571,0.4444444444444444,47.06826114494712,19.0,-9.0
39479,H2_30,1160,True,M,17.0,4.0,0.35294117647058826,0.23529411764705882,0.2222222222222222,31.323064625410122,12.0,-5.0
39482,H2_30,1160,False,G,0.0,0.0,,,,,0.0,0.0
39483,H2_30,1160,False,D,3.0,3.0,0.6666666666666666,0.0,1.0,47.398428680052334,5.0,2.0
39485,H2_30,1160,False,M,13.0,1.0,0.3076923076923077,0.15384615384615385,0.5,46.35899531215835,17.0,4.0
39486,H2_30,1160,False,D,14.0,1.0,0.5,0.0,0.2857142857142857,43.440492660775796,7.0,-7.0
39488,H2_30,1160,False,M,20.0,1.0,0.45,0.4,0.36363636363636365,46.84607837016545,30.0,10.0
39489,H2_30,1160,False,A,22.0,0.0,0.4090909090909091,0.45454545454545453,0.5454545454545454,44.17689715635682,29.0,7.0
39490,H2_30,1160,False,A,2.0,1.0,1.0,0.5,,,10.0,8.0
39491,H2_30,1160,False,D,16.0,3.0,0.625,0.375,0.5,35.548484864389934,18.0,2.0
39495,H2_30,1160,False,A,3.0,3.0,0.6666666666666666,0.0,0.0,32.87765692695797,3.0,0.0
39496,H2_30,1160,False,A,17.0,4.0,0.8235294117647058,0.17647058823529413,0.3333333333333333,57.47615019548878,26.0,9.0
39497,H2_30,1160,False,M,1.0,0.0,0.0,0.0,1.0,14.332748564233148,8.0,7.0
65575,H1_15,1161,True,G,1.0,1.0,0.0,0.0,1.0,30.72530020529133,0.0,-1.0
65576,H1_15,1161,True,D,2.0,2.0,1.0,0.0,,,3.0,1.0
65577,H1_15,1161,True,D,3.0,3.0,0.6666666666666666,0.0,1.0,17.320020665599397,3.0,0.0
65580,H1_15,1161,True,M,2.0,2.0,0.0,0.0,0.5,58.104964937863485,2.0,0.0
65581,H1_15,1161,True,A,1.0,1.0,0.0,0.0,,,5.0,4.0
65582,H1_15,1161,True,M,1.0,1.0,1.0,0.0,,,11.0,10.0
65584,H1_15,1161,True,D,1.0,1.0,0.0,1.0,1.0,22.13192539202089,1.0,0.0
65585,H1_15,1161,True,D,1.0,1.0,1.0,0.0,,,6.0,5.0
65586,H1_15,1161,True,M,4.0,4.0,0.5,0.5,0.0,31.26096458507172,1.0,-3.0
65587,H1_15,1161,True,M,1.0,1.0,1.0,1.0,,,9.0,8.0
65588,H1_15,1161,True,D,4.0,4.0,0.5,0.0,1.0,52.15569068323022,4.0,0.0
65592,H1_15,1161,False,D,2.0,2.0,1.0,0.0,,,0.0,-2.0
65593,H1_15,1161,False,M,4.0,4.0,0.5,0.25,0.5,29.45635634588585,6.0,2.0
65594,H1_15,1161,False,A,2.0,2.0,0.5,0.5,0.0,84.98829983728528,0.0,-2.0
65596,H1_15,1161,False,A,2.0,2.0,0.5,0.0,0.0,43.17126619444877,2.0,0.0
65597,H1_15,1161,False,M,4.0,4.0,0.0,0.0,0.3333333333333333,52.2918662898384,6.0,2.0
65599,H1_15,1161,False,D,1.0,1.0,0.0,0.0,1.0,67.60611596924731,0.0,-1.0
65600,H1_15,1161,False,D,10.0,10.0,0.2,0.0,0.0,40.62262974714457,2.0,-8.0
65601,H1_15,1161,False,M,6.0,6.0,0.16666666666666666,0.5,0.5,29.655877515100645,3.0,-3.0
65602,H1_15,1161,False,D,8.0,8.0,0.375,0.0,0.2,33.41901584300471,0.0,-8.0
65603,H1_15,1161,False,A,5.0,5.0,0.4,0.4,0.5,28.416771042877485,2.0,-3.0
65606,H1_15,1161,False,G,1.0,1.0,1.0,0.0,,,0.0,-1.0
65575,H1_30,1161,True,G,1.0,0.0,0.0,0.0,1.0,30.72530020529133,0.0,-1.0
65576,H1_30,1161,True,D,6.0,4.0,0.5,0.0,0.6666666666666666,58.574986756724066,3.0,-3.0
65577,H1_30,1161,True,D,9.0,6.0,0.5555555555555556,0.0,0.75,31.656098576491964,7.0,-2.0
65580,H1_30,1161,True,M,6.0,4.0,0.16666666666666666,0.0,0.2,42.87210722524745,6.0,0.0
65581,H1_30,1161,True,A,4.0,3.0,0.25,0.25,0.0,17.498573823111187,13.0,9.0
65582,H1_30,1161,True,M,8.0,7.0,0.625,0.25,0.3333333333333333,59.7420597951942,23.0,15.0
