player_appearance_id,checkpoint,match_minute_at_cp,shot_accuracy,share_left_foot,share_right_foot,dominant_foot_strength,set_piece_share,is_penalty_taker,last15_intensity,cumul_intensity,intensity_uplift,player_shot_share,top_third_run_share,top_third_last15_share,runs_per_minute_played,cumul_press_events,last15_press_events,press_turnover_rate,top_third_press_share,forward_pass_share,mean_abs_pass_angle,cumul_pressing_others,pressing_minus_pressed,cumul_passes,last15_passes,top_third_pass_share,passes_received_share,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg,top_third_presence_joint,top_third_press_share_x_set_piece_share,pressing_minus_pressed_x_cumul_shots,press_turnover_rate_A,press_turnover_rate_M,press_turnover_rate_D,press_turnover_rate_G,forward_pass_share_A,forward_pass_share_M,forward_pass_share_D,forward_pass_share_G,top_third_press_share_above_team_avg,last15_press_events_x_last15_intensity_shots,top_third_presence_avg,four_domain_top_third_avg,top_third_consistency_count,top_third_pass_x_top_third_run,cumul_passes_A,cumul_passes_M,cumul_passes_D,cumul_passes_G,passes_received_share_A,passes_received_share_M,passes_received_share_D,passes_received_share_G,shots_per_pass_received,composure_under_pressure_ratio,last15_passes_received_x_last15_sprints,passes_received_share_above_team_avg,subbed_x_last15_intensity_shots,shot_to_pass_ratio,shot_to_press_ratio,player_id,fixture_id,date,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,jersey_number,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,last15_passes_top_third,cumul_passes_top_third,minutes_active,active_windows,ratio_sprints,ratio_hsr,ratio_distance,ratio_mean_max_speed,ratio_peak_speed,ratio_shots,ratio_shots_on_target,ratio_shots_under_press,ratio_shots_top_third,ratio_passes_top_third,formation_offensiveness,cumul_shot_accuracy,last15_shot_accuracy,minutes_remaining
65529,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0166666666666666,0.0,0.0,,,,,0.0,0.0,17,7,0.0,0.4137931034482758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.6624545454545459,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.4137931034482758,0.0,,0.0,-0.0854838648880924,0.0,0.0,,3305.0,1169.0,2025-06-14,half_1,45.0,M,True,4-3-3,1.0,90.0,False,22.0,2.0,2.0,77.92,7.142,8.52,0.0,0.0,0.0,0.0,3.0,23.0,346.27,6.449,8.52,0.0,0.0,0.0,0.0,0.0,24.0,72.0,45.0,3.0,2.0,0.2608695652173913,0.6750801397753199,3.322375562102652,3.0,,,,,1.0,19.0,0.0,0.0,45.0
65530,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.25,0.125,0.5333333333333333,10.0,4.0,0.2,0.2,0.4285714285714285,36.89638959944866,6.0,-4.0,33,7,0.1515151515151515,0.484375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0333333333333333,,,0.0,0.0055454545454542,0.05,,0,0.0,0.0,0.2,0.0,0.0,0.0,0.4285714285714285,0.0,-0.0793864468864468,0.0,0.225,0.1503787878787879,0,0.0378787878787878,0.0,0.0,33.0,0.0,0.0,0.0,0.484375,0.0,0.0,0.8799990320010649,10.0,-0.0149019683363682,0.0,0.0,0.0,2091.0,1169.0,2025-06-14,half_1,45.0,D,False,4-1-3-2,1.0,90.0,False,2.0,3.0,7.0,87.26,6.848,7.67,0.0,0.0,0.0,0.0,6.0,23.0,326.56,6.722,8.31,0.0,0.0,0.0,0.0,0.0,10.0,30.0,45.0,3.0,1.5,0.9130434782608696,0.8016291033806957,3.0562332639095504,2.7689530685920576,,,,,1.0,18.0,0.0,0.0,45.0
65531,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0526315789473684,0.3333333333333333,0.3166666666666666,6.0,3.0,0.5,0.0,0.6666666666666666,37.489322203241166,6.0,0.0,34,7,0.0,0.4769230769230769,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,,,0.0,0.0225454545454537,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,-0.2793864468864468,0.0,0.0263157894736842,0.0131578947368421,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.4769230769230769,0.0,0.0,0.5151509843898948,0.0,-0.0223538914132913,0.0,0.0,0.0,3333.0,1169.0,2025-06-14,half_1,45.0,D,False,4-1-3-2,1.0,90.0,False,3.0,4.0,9.0,157.45,6.905,8.25,0.0,0.0,0.0,0.0,12.0,30.0,531.93,6.921,8.75,0.0,0.0,0.0,0.0,0.0,10.0,30.0,45.0,3.0,1.0,0.9,0.8879927810050195,2.9930645860424794,2.8285714285714287,,,,,1.0,18.0,0.0,0.0,45.0
65532,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.3666666666666666,5.0,3.0,0.4,0.0,0.6666666666666666,26.94182268888282,3.0,-2.0,40,7,0.025,0.5061728395061729,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0.0166666666666666,,,0.0,0.1415454545454544,0.0,,0,0.0,0.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,-0.2793864468864468,0.0,0.0454545454545454,0.0289772727272727,0,0.0022727272727272,0.0,0.0,40.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.0,0.6857135020417119,7.0,0.0068958711698046,0.0,0.0,0.0,2092.0,1169.0,2025-06-14,half_1,45.0,M,False,4-1-3-2,1.0,83.0,True,4.0,1.0,6.0,117.47,6.681,7.68,0.0,0.0,0.0,0.0,5.0,24.0,376.29,6.57,7.68,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,3.0,0.6,0.75,0.936538308219724,3.0506849315068494,3.0,,,,,1.0,18.0,0.0,0.0,38.0
65533,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.5666666666666667,15.0,7.0,0.3333333333333333,0.1333333333333333,0.1,47.56592411962714,8.0,-7.0,70,21,0.0714285714285714,0.465648854961832,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,2.0,0.0,0.0,-0.0166666666666666,,,-0.0,-0.0494545454545454,0.0156862745098039,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,-0.1460531135531135,0.0,0.1254901960784313,0.0806022408963585,0,0.0084033613445378,0.0,70.0,0.0,0.0,0.0,0.465648854961832,0.0,0.0,0.0,0.6862738033455946,38.0,-0.0336281133745361,0.0,0.0,0.0,2093.0,1169.0,2025-06-14,half_1,45.0,D,False,4-1-3-2,1.0,90.0,False,5.0,1.0,2.0,46.02,7.15,7.47,0.0,0.0,0.0,0.0,2.0,7.0,117.56,6.491,7.47,0.0,0.0,0.0,0.0,0.0,,,45.0,3.0,1.5,0.8571428571428571,1.1743790404899626,3.3045755661685416,3.0,,,,,,18.0,0.0,0.0,45.0
65535,H2_15,60,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0166666666666666,0.0,0.1666666666666666,0.6304347826086957,0.6153846153846154,0.7666666666666667,13.0,3.0,0.4615384615384615,0.2307692307692307,0.1666666666666666,29.0856804532367,19.0,6.0,11,2,0.1818181818181818,0.5769230769230769,0.0344827586206896,0.6304347826086957,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.6304347826086957,-0.0,0.3055454545454541,0.1454849498327759,0.0,6,0.4615384615384615,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,-0.048617216117216,0.0,0.4306020066889632,0.5107555487990271,2,0.1146245059288537,11.0,0.0,0.0,0.0,0.5769230769230769,0.0,0.0,0.0,0.0666666666666666,0.5384610000005384,15.0,0.0776461085867086,0.0,0.0909090909090909,0.0769230769230769,2095.0,1169.0,2025-06-14,half_1,45.0,M,False,4-1-3-2,1.0,90.0,False,7.0,2.0,6.0,125.71,6.883,8.14,0.0,0.0,0.0,0.0,8.0,20.0,450.0,6.992,8.93,0.0,0.0,0.0,0.0,0.0,5.0,15.0,45.0,3.0,0.75,0.8999999999999999,0.8380666666666666,2.9532322654462244,2.7346024636058237,,,,,1.0,18.0,0.0,0.0,45.0
65536,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.2950819672131147,0.5,1.0166666666666666,16.0,7.0,0.5,0.125,0.0,42.33917809998562,17.0,1.0,36,14,0.1666666666666666,0.5068493150684932,0.0,0.0,0.2950819672131147,0.0,0.0,0.0,2.0,0.0,0.0,-0.0166666666666666,,,-0.0,-0.1804545454545456,0.0368852459016393,,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1543864468864468,0.0,0.2100409836065573,0.1466871584699453,0,0.0491803278688524,0.0,36.0,0.0,0.0,0.0,0.5068493150684932,0.0,0.0,0.0,0.5624993671882119,26.0,0.0075723467321249,0.0,0.0,0.0,3334.0,1169.0,2025-06-14,half_1,45.0,M,False,4-1-3-2,1.0,64.0,True,8.0,1.0,5.0,113.9,6.92,7.69,0.0,0.0,0.0,0.0,3.0,19.0,288.82,6.607,8.15,1.0,1.0,1.0,1.0,0.0,6.0,18.0,45.0,3.0,1.0,0.7894736842105263,1.1830898137248114,3.1421219918268504,2.830674846625767,0.0,0.0,0.0,0.0,1.0,18.0,0.999999000001,0.0,19.0
65537,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.6,7.0,2.0,0.0,0.5714285714285714,0.5,42.22636512560332,11.0,4.0,30,7,0.1333333333333333,0.4915254237288136,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,0.0333333333333333,,,0.0,-0.0404545454545459,0.0952380952380952,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2920421245421245,0.0,0.369047619047619,0.2178571428571428,1,0.0222222222222222,0.0,0.0,30.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.0,1.1538448224867432,6.0,-0.0077515446075546,0.0,0.0,0.0,3335.0,1169.0,2025-06-14,half_1,45.0,A,False,4-1-3-2,1.0,58.0,True,10.0,1.0,9.0,103.31,6.453,7.54,0.0,0.0,0.0,0.0,8.0,25.0,337.19,6.708,8.04,0.0,0.0,0.0,0.0,0.0,3.0,9.0,45.0,3.0,0.375,1.0799999999999998,0.9191553723420032,2.8859570661896243,2.813432835820896,,,,,1.0,18.0,0.0,0.0,13.0
65538,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.3684210526315789,0.3684210526315789,1.2666666666666666,5.0,5.0,0.2,0.2,0.3333333333333333,27.60399443008367,6.0,1.0,12,12,0.25,0.4782608695652174,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,-0.2284545454545457,0.0736842105263157,,0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.0793864468864468,0.0,0.2842105263157894,0.2046052631578947,1,0.0921052631578947,0.0,12.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.7999992000008002,22.0,-0.0210160987711508,0.0,0.0,0.0,2098.0,1169.0,2025-06-14,half_1,45.0,A,False,4-1-3-2,1.0,64.0,True,11.0,1.0,5.0,75.54,6.598,7.58,0.0,0.0,0.0,0.0,2.0,12.0,192.44,6.724,7.74,1.0,0.0,0.0,1.0,0.0,6.0,18.0,45.0,3.0,1.5,1.25,1.1776138017044275,2.943783462224866,2.937984496124031,0.0,,,0.0,1.0,18.0,0.0,0.0,19.0
65541,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.3,0.3,0.6666666666666666,3.0,3.0,0.0,0.3333333333333333,0.6666666666666666,31.55220685891015,6.0,3.0,11,11,0.2727272727272727,0.4761904761904761,0.0,0.0,0.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0355454545454545,0.0999999999999999,,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0539468864468864,0.0,0.3166666666666666,0.2265151515151515,1,0.0818181818181818,0.0,11.0,0.0,0.0,0.0,0.4761904761904761,0.0,0.0,0.0,1.099998790001331,20.0,-0.023086492145892,0.0,0.0,0.0,2096.0,1169.0,2025-06-14,half_1,45.0,M,False,4-1-3-2,1.0,83.0,True,14.0,1.0,4.0,82.53,6.794,7.58,0.0,0.0,0.0,0.0,9.0,27.0,431.25,6.786,8.09,0.0,0.0,0.0,0.0,0.0,7.0,21.0,45.0,3.0,0.3333333333333333,0.4444444444444444,0.5741217391304347,3.003536693191865,2.810877626699629,,,,,1.0,18.0,0.0,0.0,38.0
65544,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.8,2.0,2.0,1.0,1.0,,,1.0,-1.0,5,5,0.4,0.6153846153846154,0.0,0.1666666666666666,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.6505454545454539,0.1666666666666666,,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.7206135531135531,0.0,0.5833333333333334,0.3916666666666667,2,0.0666666666666666,5.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,40.0,0.1161076470482471,0.0,0.0,0.0,2125.0,1169.0,2025-06-14,half_1,45.0,D,False,4-1-3-2,1.0,90.0,False,15.0,2.0,2.0,90.64,7.642,9.5,1.0,1.0,1.0,1.0,3.0,11.0,206.12,6.76,9.5,1.0,1.0,1.0,1.0,0.0,,,45.0,3.0,2.0,0.5454545454545455,1.3192315156219678,3.391420118343196,3.0,3.0,3.0,3.0,3.0,,18.0,0.999999000001,0.999999000001,45.0
65545,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0666666666666666,0.0,0.0,,,,,0.0,0.0,16,2,0.0,0.4666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,,,0.0,0.6458181818181821,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.4666666666666667,0.0,,0.0,-0.034262293761383,0.0,0.0,,2732.0,1169.0,2025-06-14,half_2,60.0,D,True,4-3-3,1.0,90.0,False,2.0,0.0,2.0,19.6,6.155,6.75,0.0,0.0,0.0,0.0,2.0,16.0,178.88,6.497,8.17,0.0,0.0,0.0,0.0,0.0,1.0,4.0,60.0,4.0,0.0,0.5,0.4382826475849732,3.7894412805910425,3.3047735618115057,,,,,1.0,19.0,0.0,0.0,30.0
65546,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1428571428571428,0.3666666666666666,5.0,4.0,0.4,0.0,0.0,81.97254333299087,10.0,5.0,34,13,0.0294117647058823,0.5405405405405406,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0.0166666666666666,,,0.0,0.1128181818181817,0.0,,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.2255892255892256,0.0,0.0454545454545454,0.0300802139037433,0,0.0026737967914438,0.0,0.0,34.0,0.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.6580637943816449,12.0,0.0396115801124908,0.0,0.0,0.0,3296.0,1169.0,2025-06-14,half_2,60.0,D,True,4-3-3,1.0,90.0,False,4.0,0.0,2.0,41.29,6.54,6.86,1.0,0.0,1.0,1.0,1.0,21.0,248.99,6.371,7.28,2.0,0.0,2.0,2.0,0.0,7.0,28.0,60.0,4.0,0.0,0.3809523809523809,0.6633198120406442,4.106105791869408,3.769230769230769,2.0,,2.0,2.0,1.0,19.0,0.0,0.0,30.0
65547,H2_15,60,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0166666666666666,0.0,0.125,0.1219512195121951,0.0,0.6833333333333333,12.0,8.0,0.1666666666666666,0.1666666666666666,0.2222222222222222,59.22054445169684,4.0,-8.0,47,14,0.0851063829787234,0.5204081632653061,0.2,0.0,0.0,0.1219512195121951,0.0,0.0,0.0,2.0,0.0,-0.05,0.1219512195121951,0.0,-0.0,-0.3381818181818179,0.0203252032520325,0.1666666666666666,-8,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0,-0.0589225589225589,0.0,0.1443089430894308,0.3434310672893963,1,0.0103788271925272,0.0,0.0,47.0,0.0,0.0,0.0,0.5204081632653061,0.0,0.0196078431372549,0.8901505643088669,32.0,0.0194792028372564,0.0,0.0212765957446808,0.0833333333333333,3297.0,1169.0,2025-06-14,half_2,60.0,D,True,4-3-3,1.0,90.0,False,5.0,3.0,5.0,87.45,7.172,8.18,0.0,0.0,0.0,0.0,9.0,24.0,589.06,7.039,8.82,0.0,0.0,0.0,0.0,0.0,21.0,84.0,60.0,4.0,1.3333333333333333,0.8333333333333334,0.5938274539096188,4.075578917459866,3.709750566893424,,,,,1.0,19.0,0.0,0.0,30.0
65548,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,,,,0.0,0.0,1,1,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1333333333333333,,,0.0,0.0908181818181814,,,0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.0,-0.0009289604280496,0.0,0.0,,3299.0,1169.0,2025-06-14,half_2,60.0,A,True,4-3-3,1.0,90.0,False,7.0,2.0,11.0,170.27,6.592,7.91,0.0,0.0,0.0,0.0,7.0,41.0,646.5,6.608,8.72,2.0,0.0,2.0,2.0,0.0,21.0,84.0,60.0,4.0,1.1428571428571428,1.0731707317073171,1.053488012374323,3.990314769975787,3.6284403669724767,0.0,,0.0,0.0,1.0,19.0,0.0,0.0,30.0
65549,H2_15,60,0.0,0.0,1.0,1.0,0.0,0,0.0666666666666666,0.0166666666666666,3.999760014399136,0.125,0.238095238095238,0.2666666666666666,0.7,11.0,4.0,0.0909090909090909,0.0909090909090909,0.2,51.404474876835536,14.0,3.0,24,5,0.2083333333333333,0.52,0.1,0.0,0.238095238095238,0.0,0.0,0.0,5.0,0.0,0.0,-0.1666666666666666,0.0,0.0,-0.1666666666666666,0.0198181818181817,0.0216450216450216,0.0,3,0.0,0.0909090909090909,0.0,0.0,0.0,0.2,0.0,0.0,-0.1346801346801346,0.2666666666666666,0.1645021645021644,0.3843344155844156,1,0.0496031746031746,0.0,24.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0384615384615384,0.9917344552979496,30.0,0.0190710395719503,0.0,0.0416666666666666,0.0909090909090909,3302.0,1169.0,2025-06-14,half_2,60.0,M,True,4-3-3,1.0,90.0,False,10.0,1.0,6.0,64.93,6.629,8.57,0.0,0.0,0.0,0.0,2.0,24.0,318.46,6.318,8.57,0.0,0.0,0.0,0.0,0.0,2.0,8.0,60.0,4.0,2.0,1.0,0.8155498335740754,4.196897752453308,4.0,,,,,1.0,19.0,0.0,0.0,30.0
65550,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,4.0,4.0,0.0,0.0,0.25,50.44367648458065,1.0,-3.0,13,13,0.3076923076923077,0.4347826086956521,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,0.2318181818181814,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.2255892255892256,0.0,0.1666666666666666,0.1602564102564102,2,0.1025641025641025,0.0,13.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.0,1.2999983100021968,40.0,-0.0661463517323975,0.0,0.0,0.0,2704.0,1169.0,2025-06-14,half_2,60.0,M,True,4-3-3,1.0,66.0,True,14.0,3.0,14.0,212.42,6.694,8.47,0.0,0.0,0.0,0.0,10.0,47.0,715.17,6.63,8.47,1.0,0.0,1.0,1.0,0.0,7.0,28.0,60.0,4.0,1.2,1.1914893617021276,1.1880811555294546,4.038612368024133,4.0,0.0,,0.0,0.0,1.0,19.0,0.0,0.0,6.0
65551,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.2647058823529412,0.1428571428571428,0.5666666666666667,11.0,5.0,0.3636363636363636,0.2727272727272727,0.4285714285714285,54.41662657579423,13.0,2.0,45,13,0.2444444444444444,0.4512195121951219,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,1.0,0.0,0.0,-0.0333333333333333,,,-0.0,-0.458181818181818,0.0721925133689839,,0,0.0,0.3636363636363636,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0471380471380471,0.0,0.2687165775401069,0.1954693998811645,0,0.0647058823529411,0.0,45.0,0.0,0.0,0.0,0.4512195121951219,0.0,0.0,0.0,0.7159082855122697,10.0,-0.0497094482329277,0.0,0.0,0.0,3303.0,1169.0,2025-06-14,half_2,60.0,A,True,4-3-3,1.0,82.0,True,15.0,1.0,7.0,95.49,6.564,7.76,0.0,0.0,0.0,0.0,10.0,25.0,511.3,7.057,9.33,0.0,0.0,0.0,0.0,0.0,8.0,32.0,60.0,4.0,0.4,1.12,0.7470369646000391,3.720561144962448,3.3269024651661305,,,,,1.0,19.0,0.0,0.0,22.0
65552,H2_15,60,0.0,1.0,0.0,1.0,0.5,0,0.0,0.0333333333333333,0.0,0.25,0.4761904761904761,0.5,0.7,10.0,2.0,0.6,0.5,0.3333333333333333,52.39005258160853,10.0,0.0,12,2,0.3333333333333333,0.5384615384615384,0.1,0.4761904761904761,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.1166666666666666,0.238095238095238,0.0,-0.0,-0.2361818181818185,0.238095238095238,0.25,0,0.6,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2744107744107744,0.0,0.4880952380952381,0.5773809523809523,4,0.1587301587301587,12.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.1428571428571428,0.5333326222231703,6.0,0.0375325780334887,0.0,0.1666666666666666,0.2,3304.0,1169.0,2025-06-14,half_2,60.0,A,True,4-3-3,57.0,90.0,False,17.0,0.0,2.0,20.79,6.39,6.87,0.0,0.0,0.0,0.0,0.0,2.0,20.79,6.39,6.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.2666666666666666,,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,,,,,0.2666666666666666,19.0,0.0,0.0,30.0
65553,H2_15,60,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0,0.0666666666666666,0.05,1.3333066671999891,0.375,0.5833333333333334,0.3333333333333333,0.4,12.0,3.0,0.5,0.3333333333333333,0.6,38.83691181154369,11.0,-1.0,19,5,0.4736842105263157,0.5581395348837209,0.2142857142857142,0.0,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0166666666666666,0.1944444444444444,0.1944444444444444,0.0166666666666666,-0.1941818181818186,0.1944444444444444,0.1111111111111111,-3,0.0,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.1077441077441077,0.2,0.4583333333333333,0.5975877192982456,4,0.2763157894736842,0.0,19.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.125,0.5277772206796004,7.0,0.0572105744556712,0.0666666666666666,0.1578947368421052,0.25,2695.0,1169.0,2025-06-14,half_2,60.0,D,True,4-3-3,1.0,90.0,False,21.0,5.0,11.0,196.18,6.862,8.12,0.0,0.0,0.0,0.0,10.0,43.0,699.65,6.652,8.64,0.0,0.0,0.0,0.0,0.0,11.0,44.0,60.0,4.0,2.0,1.0232558139534884,1.1215893661116274,4.126277811184606,3.759259259259258,,,,,1.0,19.0,0.0,0.0,30.0
65554,H2_15,60,,,,,,0,0.0,0.0,0.0,0.0,0.4,0.4,1.3333333333333333,3.0,3.0,0.0,0.0,0.6666666666666666,40.79307733064302,4.0,1.0,6,6,0.1666666666666666,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.0,0.0,0.0,,,0.0,0.2168181818181818,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.2255892255892256,0.0,0.2,0.1416666666666666,1,0.0666666666666666,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.999999000001,36.0,-0.0009289604280496,0.0,0.0,0.0,3305.0,1169.0,2025-06-14,half_2,60.0,M,True,4-3-3,1.0,90.0,False,22.0,1.0,6.0,62.45,6.396,7.58,0.0,0.0,0.0,0.0,4.0,29.0,408.72,6.438,8.52,0.0,0.0,0.0,0.0,0.0,24.0,96.0,60.0,4.0,1.0,0.8275862068965517,0.6111763554511646,3.973904939422181,3.55868544600939,,,,,1.0,19.0,0.0,0.0,30.0
65557,H2_15,60,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0166666666666666,0.0,0.125,0.627906976744186,0.7272727272727273,0.7166666666666667,9.0,5.0,0.7777777777777778,0.6666666666666666,0.0,55.138599149702834,13.0,4.0,13,6,0.5384615384615384,0.48,0.037037037037037,0.0,0.627906976744186,0.0,0.0,0.0,3.0,0.0,0.0,-0.05,0.0,0.0,-0.0,-0.091181818181818,0.4186046511627906,0.0,4,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.441077441077441,0.0,0.6472868217054264,0.7082587954680978,4,0.3381037567084078,0.0,13.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0833333333333333,0.2626259522501372,21.0,-0.0209289604280497,0.0,0.0769230769230769,0.1111111111111111,2091.0,1169.0,2025-06-14,half_2,60.0,D,False,4-1-3-2,1.0,90.0,False,2.0,2.0,9.0,141.79,6.658,7.74,0.0,0.0,0.0,0.0,8.0,32.0,468.35,6.705,8.31,0.0,0.0,0.0,0.0,0.0,10.0,40.0,60.0,4.0,1.0,1.125,1.210974698409309,3.971961222967934,3.7256317689530687,,,,,1.0,18.0,0.0,0.0,30.0
65529,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0133333333333333,0.0,0.0,,,,,0.0,0.0,18,1,0.0,0.4193548387096774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.7079090909090917,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.4193548387096774,0.0,,0.0,-0.0790287195826793,0.0,0.0,,3333.0,1169.0,2025-06-14,half_2,60.0,D,False,4-1-3-2,1.0,90.0,False,3.0,5.0,10.0,156.04,7.045,8.3,0.0,0.0,0.0,0.0,17.0,40.0,687.97,6.954,8.75,0.0,0.0,0.0,0.0,0.0,10.0,40.0,60.0,4.0,1.1764705882352942,1.0,0.9072488625957528,4.052343974690825,3.7942857142857145,,,,,1.0,18.0,0.0,0.0,30.0
